name,likes,downloads,last_updated,decision_score
SEBIS/legal_t5_small_trans_cs_de,0,15,2021-06-23 11:29:34+00:00,-0.0014597193438955491
huggingartists/ariana-grande,0,21,2021-09-19 02:10:10+00:00,-0.009519380923394993
dreamline2/DialoGPT-small-joshua-demo,0,19,2022-01-22 07:26:52+00:00,-0.028184510857139355
PolyakovMaxim/ModelGptTS,0,23,2021-11-01 11:46:06+00:00,-0.003276677779939008
huggingtweets/3thyr3al,0,20,2021-05-21 16:37:14+00:00,-0.00824520534307327
ehdwns1516/gpt3-kor-based_gpt2_review_SR1,0,20,2021-07-23 01:17:45+00:00,-0.010120223067132117
flax-community/gpt-neo-125M-code-search-all,0,1,2021-07-26 14:07:11+00:00,-0.04506281332480211
huggingtweets/averagesmasher,0,20,2021-07-10 13:47:30+00:00,-0.061093602424876714
SEBIS/legal_t5_small_trans_de_en,0,15,2021-06-23 09:27:47+00:00,-0.03783990347292032
huggingartists/enigma,0,22,2021-09-10 08:57:05+00:00,-0.023399203634707155
huggingartists/enya,0,21,2021-10-23 12:54:20+00:00,-0.014630470597660539
MrZ/DialoGPT-small-Rick,0,25,2021-08-27 04:31:46+00:00,-0.09033828096894436
gfdream/dialogpt-small-familyguy,0,18,2021-09-14 23:33:22+00:00,-0.015322288302600962
Rostlab/prot_t5_base_mt_uniref50,0,1501,2021-06-23 03:55:50+00:00,-0.0027857775535740092
abhinema/gpt-medium,0,21,2022-03-04 04:21:57+00:00,-0.06207744702336715
S34NtheGuy/DialoGPT-small-pikamew362,0,21,2021-10-14 02:01:56+00:00,-0.06368983917565008
huggingtweets/alogins,0,20,2021-05-21 18:25:09+00:00,-0.00675858455784184
bspans/DialoGPT-small-yoda,0,20,2021-09-02 09:35:47+00:00,-0.03904639881232208
ardatasc/miniMe-version1,0,20,2021-09-09 11:01:10+00:00,-0.00958038478157519
huggingtweets/aimbotaimy-ladydarknest,0,22,2021-07-25 20:33:04+00:00,-0.015527759567788402
gyre/200wordrpgmodel,0,20,2021-05-23 17:53:09+00:00,-0.024347925787965186
danurahul/alex_gpt3_Doctextfull,0,34,2023-05-17 07:24:08+00:00,-0.02758036851152257
huggingtweets/artorrattv,0,21,2021-05-21 19:29:17+00:00,-0.10046131698439786
benjamin/gpt2-wechsel-swahili,0,37,2023-05-30 09:55:30+00:00,-0.07717696779096272
huggingtweets/berniesanders,0,20,2022-08-27 12:48:20+00:00,-0.02661317334523894
huggingtweets/august77lng,0,20,2021-05-21 19:43:58+00:00,-0.006868350132255618
huggingtweets/altcoinpsycho-digitalartchick-justintrimble,0,21,2021-05-21 18:30:23+00:00,-0.045767716673918546
alistair7/bbt-diagpt2-model,0,20,2021-06-06 21:49:18+00:00,-0.007297496164727413
huggingtweets/alt_kia,0,22,2021-05-21 18:29:13+00:00,-0.07108466072143504
huggingartists/imagine-dragons,0,21,2021-09-11 13:36:33+00:00,-0.008720867468459459
fransoa/DialoGPT-small-troska,0,20,2022-02-22 21:26:20+00:00,-0.028015182764544067
dead69/GPT-small-yoda,0,21,2022-01-09 11:24:39+00:00,-0.007968444906779837
OscarNav/dialoGPT_translate,0,27,2021-12-03 01:30:17+00:00,-0.05182945140238204
groar/distilgpt2-finetuned-wikitext2,0,22,2022-02-04 16:27:05+00:00,-0.018034738495012026
Snaky/StupidEdwin,0,22,2021-11-14 15:12:52+00:00,-0.01464496117626557
huggingtweets/anttoretu,0,20,2021-05-21 19:16:54+00:00,-0.05198131618892621
huggingartists/radiohead,0,23,2022-03-09 09:46:07+00:00,-0.030506261861786954
aydin/DialoGPT-medium-michael,0,20,2021-07-02 06:42:20+00:00,-0.031624685982024836
bigjoedata/rockchatbot,0,20,2021-05-21 14:20:07+00:00,-0.01081768357614954
huggingtweets/alimaketweet,0,20,2021-05-22 22:53:53+00:00,-0.06494726925843997
huggingartists/lazy-jay,0,22,2021-10-01 11:28:06+00:00,-0.015027403350017288
huggingartists/ot-rus,0,21,2021-09-15 17:29:45+00:00,-0.016316617517423526
awvik360/DialoGPT-small-plemons,0,21,2021-06-19 23:55:05+00:00,-0.03120983047835002
eclare/DialoGPT-small-SCHAEFER,0,19,2021-09-19 06:58:36+00:00,-0.027101880090137143
danildany/DialoGPT-small-MichaelScott,0,20,2021-08-30 16:13:33+00:00,-0.024980228318473685
