name,likes,downloads,last_updated,decision_score
TofuBoy/DialoGPT-medium-boon,0,10,2022-01-23 05:46:38+00:00,-0.34672426259373035
huggingartists/5nizza,0,10,2021-09-12 12:34:26+00:00,-0.346724262477315
day/first-bot-medium,0,10,2022-01-14 12:52:36+00:00,-0.34672426259373035
ShiroNeko/DialoGPT-small-rick,0,10,2021-09-20 08:46:13+00:00,-0.345075092760331
huggingartists/kasta,0,10,2021-09-11 12:36:35+00:00,-0.34672426259373035
huggingartists/mayot,0,11,2021-09-29 17:40:26+00:00,-0.34507395915885875
groar/gpt-neo-1.3B-finetuned-escape,0,7,2022-02-06 18:14:00+00:00,-0.4013166457751738
RishabhRawatt/DialoGPT-small-Rickmorty,0,8,2021-09-05 10:08:44+00:00,-0.4001516721490277
huggingartists/grigory-leps,0,10,2021-09-10 08:13:40+00:00,-0.34672426259373035
bigjoedata/trump-gpt2-sm,0,9,2021-05-21 14:21:14+00:00,-0.40266591920396033
eunjin/kogpt2-finetuned-wellness,0,9,2021-06-10 12:32:15+00:00,-0.34672426259373035
YusufSahin99/IFIS_ZORK_AI_MODERN,0,12,2021-07-14 15:12:29+00:00,-0.3450740196948261
huggingartists/burzum,0,11,2021-09-10 13:30:58+00:00,-0.34672426259373035
bagdaebhishek/IndianPoliticalTweetsLMMedium,0,10,2021-09-22 08:13:46+00:00,-0.34514482948167435
PinoCorgi/DialoGPT-small-Shrek1,0,11,2022-02-02 12:56:42+00:00,-0.34672426259373035
Wessel/DiabloGPT-medium-harrypotter,0,10,2021-09-11 20:37:06+00:00,-0.34672426259373035
huggingartists/aaron-watson,0,12,2021-09-10 15:49:57+00:00,-0.35467687780498247
huggingartists/bruce-springsteen,0,9,2021-08-22 22:20:09+00:00,-0.2295605752022909
Simovod/simRU,0,11,2021-08-06 13:45:07+00:00,-0.34672426259373035
Nekoism/Zhongli-Beta,0,11,2021-10-26 01:17:12+00:00,-0.34672426259373035
aryanbhosale/DialoGPT-medium-harrypotter,0,8,2022-02-28 05:49:40+00:00,-0.40304400141928065
himanshu-dutta/pycoder-gpt2,0,11,2021-05-23 11:56:06+00:00,-0.34672426259373035
huggingartists/loud-luxury,0,10,2021-09-12 03:29:59+00:00,-0.34507534538157936
huggingtweets/atomicnicos,0,9,2021-05-21 19:39:29+00:00,-0.34672426259373035
Plencers/DialoGPT-small-homer,0,11,2021-08-28 07:37:46+00:00,-0.34672426259373035
huggingtweets/atheistic_1,0,11,2021-05-21 19:35:24+00:00,-0.3469844777299529
huggingtweets/atlassian,0,9,2021-06-17 00:20:35+00:00,-0.3469844777299529
ethzanalytics/ai-msgbot-gpt2-M,0,15,2025-02-10 17:14:55+00:00,-0.3469844777299529
faketermz/DialoGPT,0,7,2021-12-05 13:02:46+00:00,-0.3469844777299529
The-Programmer-With-Cool-Pens/TifaBotAIPackage,0,10,2021-08-26 21:50:05+00:00,-0.34672426259373035
SIC98/GPT2-first-model,0,12,2021-05-21 11:11:24+00:00,-0.34672426259373035
huggingtweets/berniesanders-dril,0,9,2022-03-01 10:13:41+00:00,-0.34672426259373035
huggingartists/lil-baby,0,11,2021-09-15 13:17:41+00:00,-1.1659817663183873
christopherastone/distilgpt2-proofs,0,17,2023-09-21 21:41:35+00:00,-0.34572785087390523
digit82/kogpt2-summarization,0,8,2021-09-22 14:45:06+00:00,-0.34672426259373035
huggingtweets/ambivalegenic-dril,0,9,2021-12-10 06:25:10+00:00,-0.4554829943971215
felinecity/DioloGPT-small-KaeyaBot,0,8,2022-01-13 00:34:48+00:00,-0.297490313898257
huggingtweets/ass420weed-gnomeszs-tyler01010101,0,9,2021-08-04 07:41:51+00:00,-0.34672426259373035
huggingtweets/almostnora,0,9,2021-05-21 18:22:14+00:00,-0.4061340632196022
S34NtheGuy/DialoGPT-small-MJOLNIR_Soul,0,9,2021-10-10 18:37:44+00:00,-0.3469844777299529
d8oss/giw-medium,0,9,2021-09-14 11:04:09+00:00,-0.40518730164500605
SEBIS/legal_t5_small_trans_de_it,0,17,2021-06-23 09:31:31+00:00,-0.34672426259373035
ashwinchandran13/DialoGPT-small-harrypotter,0,8,2021-09-19 08:22:14+00:00,-0.4030388171830652
huggingtweets/ansonjtong,0,9,2021-05-21 19:13:39+00:00,-0.40304012281000334
SEBIS/legal_t5_small_trans_de_es,0,17,2021-06-23 09:29:03+00:00,-0.34698447767174523
huggingartists/linkin-park,0,10,2021-10-30 14:56:26+00:00,-1.1659817663183873
Zuha/DialoGPT-small-gandalf,0,8,2021-12-29 15:46:58+00:00,-0.34672426259373035
day/her-bot-small,0,8,2022-01-16 15:49:15+00:00,-0.3469844777299529
huggingartists/max-korzh,0,12,2021-09-06 13:34:44+00:00,-0.34672426259373035
ethzanalytics/ai-msgbot-gpt2-L-dialogue,0,13,2023-09-12 20:05:13+00:00,-0.3469844777299529
Naturealbe/DialoGPT-small-harrypotter,0,10,2021-09-16 15:37:28+00:00,-0.34672426259373035
huggingartists/the-weeknd,0,11,2021-10-06 11:02:39+00:00,-0.34552352710476564
huggingtweets/alexip,0,10,2021-05-21 18:09:25+00:00,-0.40278484825272765
